%Mission: 
%Operator: 
%Time: 2022,05,08,06:14:00.513
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220508_061400_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,08,06:14:00.635,-0.00174,-0.00775,-0.70903,-0.00175,-0.01244,-1.18096,-0.00174,-0.01200,-1.13847,-0.00173,-0.01333,-1.27378,-0.00170,-0.01186,-1.12267,-1.66944,-0.00194,0.11639,10.12169,4.99317,0.15303,10.12169,10.12169,0.07777,7.80007,10.12169,7.94144,10.12169,9.91007,0.58190,3.97095,-3.99825
0.000,0.000000,0.082500,-300.0000002022,05,08,06:14:01.433,-0.00170,-0.00780,-0.71564,-0.00175,-0.01243,-1.18766,-0.00175,-0.01207,-1.13078,-0.00174,-0.01340,-1.27183,-0.00167,-0.01174,-1.11363,-1.66962,-0.00224,0.11590,10.12169,4.99254,0.15220,10.12169,10.12169,0.07659,7.78758,10.12169,7.94208,10.12169,9.79966,0.58025,3.96904,-4.00064
0.000,0.000000,0.074591,-300.0000002022,05,08,06:14:01.633,-0.00518,-0.01126,-0.80506,-0.00535,-0.01625,-1.29304,-0.00550,-0.01637,-1.29399,-0.00540,-0.01692,-1.35549,-0.00555,-0.01556,-1.19813,-1.67258,-0.00560,0.11273,10.12169,4.99294,0.14926,10.12169,10.12169,0.07373,7.73658,10.12169,7.93628,10.12169,9.79741,0.57867,3.96753,-4.00173
0.000,0.000000,0.007191,-209.8871432022,05,08,06:14:01.883,-0.00629,-0.01234,-0.82809,-0.00628,-0.01731,-1.32758,-0.00636,-0.01761,-1.34862,-0.00646,-0.01797,-1.37992,-0.00654,-0.01632,-1.22048,-1.67304,-0.00613,0.11209,10.12169,4.99416,0.14880,10.12169,10.12169,0.07351,7.73151,10.12169,7.93788,10.12169,9.82073,0.57828,3.96716,-4.00208
0.000,0.000000,-0.005567,-159.6591562022,05,08,06:14:02.134,-0.00692,-0.01301,-0.85116,-0.00697,-0.01793,-1.34765,-0.00696,-0.01836,-1.37160,-0.00682,-0.01826,-1.39308,-0.00679,-0.01665,-1.22274,-1.67322,-0.00639,0.11195,10.12169,4.99240,0.14868,10.12169,10.12169,0.07296,7.72839,10.12169,7.93933,10.12169,9.83585,0.57805,3.96691,-4.00237
0.000,0.000000,-0.004264,-105.5488612022,05,08,06:14:02.385,-0.00670,-0.01259,-0.83661,-0.00663,-0.01766,-1.34384,-0.00662,-0.01835,-1.40342,-0.00683,-0.01831,-1.39059,-0.00677,-0.01682,-1.22791,-1.67338,-0.00651,0.11181,10.12169,4.99436,0.14841,10.12169,10.12169,0.07314,7.72774,10.12169,7.94046,10.12169,9.85275,0.57804,3.96689,-4.00233
0.000,0.000000,-0.001376,-76.3434532022,05,08,06:14:02.634,-0.00708,-0.01317,-0.86132,-0.00714,-0.01802,-1.34971,-0.00705,-0.01876,-1.41383,-0.00684,-0.01826,-1.38942,-0.00679,-0.01671,-1.22417,-1.67329,-0.00636,0.11191,10.12169,4.99446,0.14857,10.12169,10.12169,0.07297,7.72514,10.12169,7.93850,10.12169,9.87166,0.57767,3.96666,-4.00256
0.000,0.000000,-0.008871,-55.8136432022,05,08,06:14:02.883,-0.00698,-0.01295,-0.84989,-0.00694,-0.01787,-1.33315,-0.00698,-0.01857,-1.40798,-0.00725,-0.01849,-1.38681,-0.00719,-0.01706,-1.23823,-1.67358,-0.00676,0.11161,10.12169,4.99570,0.14829,10.12169,10.12169,0.07301,7.72380,10.12169,7.93886,10.12169,9.89032,0.57794,3.96674,-4.00245
0.000,0.000000,-0.008765,-36.8513062022,05,08,06:14:03.133,-0.00730,-0.01325,-0.85917,-0.00721,-0.01811,-1.34394,-0.00733,-0.01914,-1.43588,-0.00706,-0.01859,-1.39517,-0.00705,-0.01690,-1.23105,-1.67364,-0.00668,0.11173,10.12169,4.99389,0.14846,10.12169,10.12169,0.07281,7.73190,10.12169,7.94983,10.12169,9.90032,0.57767,3.96633,-4.00276
0.000,0.000000,-0.014395,-16.4194632022,05,08,06:14:03.384,-0.00726,-0.01309,-0.85502,-0.00710,-0.01792,-1.33855,-0.00716,-0.01879,-1.41985,-0.00726,-0.01892,-1.40246,-0.00729,-0.01721,-1.24171,-1.67382,-0.00690,0.11151,10.12169,4.97092,0.14836,10.12169,10.12169,0.07309,7.73555,10.12169,7.95271,10.12169,9.91265,0.57788,3.96663,-4.00267
0.000,0.000000,0.010458,-6.0347922022,05,08,06:14:03.634,-0.00756,-0.01343,-0.85782,-0.00740,-0.01837,-1.34869,-0.00760,-0.01921,-1.43533,-0.00722,-0.01870,-1.40111,-0.00719,-0.01698,-1.23271,-1.67359,-0.00683,0.11168,10.12169,4.96941,0.14852,10.12169,10.12169,0.07283,7.73491,10.12169,7.95238,10.12169,9.91546,0.57757,3.96636,-4.00301
0.000,0.000000,0.007575,-12.1024922022,05,08,06:14:03.884,-0.00759,-0.01376,-0.86444,-0.00753,-0.01833,-1.34442,-0.00769,-0.01940,-1.44321,-0.00730,-0.01879,-1.40619,-0.00728,-0.01710,-1.23823,-1.67365,-0.00697,0.11165,10.12169,4.97141,0.14853,10.12169,10.12169,0.07278,7.73427,10.12169,7.95300,10.12169,9.92363,0.57757,3.96624,-4.00292
0.000,0.000000,0.005140,-14.2783362022,05,08,06:14:04.133,-0.00731,-0.01338,-0.87834,-0.00716,-0.01802,-1.34037,-0.00726,-0.01905,-1.42774,-0.00737,-0.01887,-1.40129,-0.00750,-0.01726,-1.23915,-1.67376,-0.00694,0.11137,10.12169,4.96868,0.14836,10.12169,10.12169,0.07306,7.73559,10.12169,7.95389,10.12169,9.93407,0.57777,3.96655,-4.00267
0.000,0.000000,0.002654,-15.0400002022,05,08,06:14:04.383,-0.00757,-0.01362,-0.86747,-0.00749,-0.01844,-1.35265,-0.00757,-0.01950,-1.44497,-0.00730,-0.01868,-1.39866,-0.00728,-0.01723,-1.24494,-1.67358,-0.00677,0.11156,10.12169,4.96843,0.14851,10.12169,10.12169,0.07262,7.73588,10.12169,7.95474,10.12169,9.93443,0.57750,3.96634,-4.00279
0.000,0.000000,-0.000132,4.5020242022,05,08,06:14:04.634,-0.00732,-0.01330,-0.85422,-0.00730,-0.01816,-1.34404,-0.00728,-0.01910,-1.43424,-0.00748,-0.01898,-1.40358,-0.00746,-0.01736,-1.23347,-1.67387,-0.00706,0.11139,10.12169,4.96954,0.14831,10.12169,10.12169,0.07276,7.73423,10.12169,7.95399,10.12169,9.94243,0.57782,3.96662,-4.00253
0.000,0.000000,-0.028060,3.9539272022,05,08,06:14:04.884,-0.00482,-0.01082,-0.79469,-0.00488,-0.01549,-1.26482,-0.00455,-0.01555,-1.30159,-0.00435,-0.01601,-1.33999,-0.00457,-0.01450,-1.16934,-1.67178,-0.00472,0.11364,10.12169,4.97116,0.15040,10.12169,10.12169,0.07480,7.76960,10.12169,7.95755,10.12169,9.95405,0.57935,3.96831,-4.00083
0.000,0.000000,-0.255702,49.6825532022,05,08,06:14:05.134,-0.00461,-0.01054,-0.77469,-0.00472,-0.01560,-1.25918,-0.00484,-0.01608,-1.31438,-0.00488,-0.01633,-1.33862,-0.00495,-0.01489,-1.18542,-1.67194,-0.00481,0.11353,10.12169,4.96897,0.15031,10.12169,10.12169,0.07496,7.77044,10.12169,7.95822,10.12169,9.96502,0.57928,3.96821,-4.00103
0.000,0.000000,0.120693,-17.9974102022,05,08,06:14:05.384,-0.00547,-0.01151,-0.81104,-0.00543,-0.01643,-1.29894,-0.00541,-0.01672,-1.34126,-0.00524,-0.01668,-1.34962,-0.00523,-0.01513,-1.19726,-1.67215,-0.00505,0.11339,10.12169,4.97038,0.15031,10.12169,10.12169,0.07471,7.76749,10.12169,7.95713,10.12169,9.96667,0.57909,3.96790,-4.00115
0.000,0.000000,-0.068146,-18.4584502022,05,08,06:14:05.633,-0.00543,-0.01130,-0.79936,-0.00531,-0.01625,-1.29737,-0.00535,-0.01671,-1.33626,-0.00551,-0.01702,-1.35450,-0.00545,-0.01544,-1.20029,-1.67240,-0.00532,0.11310,10.12169,4.97002,0.14998,10.12169,10.12169,0.07461,7.76538,10.12169,7.95850,10.12169,9.97682,0.57906,3.96798,-4.00131
0.000,0.000000,0.040623,-23.2491412022,05,08,06:14:05.883,-0.00594,-0.01172,-0.79259,-0.00591,-0.01692,-1.31696,-0.00603,-0.01755,-1.37077,-0.00579,-0.01733,-1.36741,-0.00588,-0.01574,-1.20743,-1.67253,-0.00565,0.11288,10.12169,4.97044,0.14975,10.12169,10.12169,0.07409,7.75684,10.12169,7.95574,10.12169,9.97799,0.57849,3.96733,-4.00195
0.000,0.000000,0.001945,-23.7206152022,05,08,06:14:06.133,-0.00645,-0.01244,-0.82884,-0.00645,-0.01738,-1.32916,-0.00651,-0.01814,-1.39602,-0.00662,-0.01815,-1.38322,-0.00667,-0.01650,-1.21397,-1.67328,-0.00651,0.11204,10.12169,4.97057,0.14892,10.12169,10.12169,0.07353,7.74812,10.12169,7.95847,10.12169,9.98438,0.57812,3.96697,-4.00224
0.000,0.000000,0.004536,-21.7930462022,05,08,06:14:06.384,-0.00719,-0.01319,-0.84987,-0.00713,-0.01813,-1.35235,-0.00711,-0.01895,-1.41833,-0.00693,-0.01839,-1.39551,-0.00706,-0.01670,-1.22548,-1.67332,-0.00646,0.11185,10.12169,4.97200,0.14885,10.12169,10.12169,0.07314,7.74517,10.12169,7.95879,10.12169,9.98717,0.57779,3.96667,-4.00256
0.000,0.000000,-0.006724,-3.6699232022,05,08,06:14:06.634,-0.00711,-0.01307,-0.85546,-0.00702,-0.01802,-1.35304,-0.00703,-0.01888,-1.42189,-0.00717,-0.01873,-1.39944,-0.00732,-0.01711,-1.23981,-1.67364,-0.00681,0.11159,10.12169,4.97053,0.14851,10.12169,10.12169,0.07312,7.74057,10.12169,7.95691,10.12169,9.98457,0.57786,3.96669,-4.00248
0.000,0.000000,-0.007955,-7.1441612022,05,08,06:14:06.884,-0.00678,-0.01289,-0.85702,-0.00689,-0.01778,-1.34879,-0.00669,-0.01822,-1.39865,-0.00628,-0.01772,-1.38035,-0.00614,-0.01595,-1.20271,-1.67249,-0.00542,0.11304,10.12169,4.97305,0.14998,10.12169,10.12169,0.07383,7.75648,10.12169,7.95633,10.12169,9.98546,0.57839,3.96730,-4.00196
0.000,0.000000,0.169823,8.9918272022,05,08,06:14:07.133,-0.00703,-0.01325,-0.87015,-0.00708,-0.01803,-1.35255,-0.00697,-0.01867,-1.41841,-0.00724,-0.01870,-1.39985,-0.00714,-0.01706,-1.23735,-1.67363,-0.00679,0.11171,10.12169,4.94750,0.14851,10.12169,10.12169,0.07319,7.74072,10.12169,7.95796,10.12169,9.99197,0.57776,3.96672,-4.00249
0.000,0.000000,-0.060779,-24.4319332022,05,08,06:14:07.383,-0.00765,-0.01367,-0.87704,-0.00755,-0.01879,-1.37098,-0.00761,-0.01939,-1.44130,-0.00748,-0.01881,-1.40465,-0.00729,-0.01703,-1.23194,-1.67364,-0.00687,0.11165,10.12169,4.94703,0.14857,10.12169,10.12169,0.07278,7.73757,10.12169,7.95674,10.12169,9.99118,0.57731,3.96625,-4.00292
0.000,0.000000,0.030337,-24.1658122022,05,08,06:14:07.634,-0.00742,-0.01351,-0.87707,-0.00734,-0.01848,-1.36376,-0.00733,-0.01914,-1.43562,-0.00753,-0.01914,-1.40375,-0.00753,-0.01726,-1.22961,-1.67398,-0.00712,0.11142,10.12169,4.94740,0.14811,10.12169,10.12169,0.07285,7.73779,10.12169,7.95882,10.12169,9.99328,0.57758,3.96638,-4.00275
0.000,0.000000,0.003893,-23.2865842022,05,08,06:14:07.884,-0.00782,-0.01361,-0.86242,-0.00762,-0.01860,-1.36567,-0.00772,-0.01955,-1.44320,-0.00741,-0.01900,-1.40622,-0.00740,-0.01709,-1.23005,-1.67384,-0.00693,0.11158,10.12169,4.94772,0.14835,10.12169,10.12169,0.07268,7.73798,10.12169,7.95837,10.12169,9.99174,0.57736,3.96616,-4.00307
0.000,0.000000,-0.028073,-15.0747892022,05,08,06:14:08.134,-0.00769,-0.01366,-0.88211,-0.00752,-0.01862,-1.37094,-0.00760,-0.01933,-1.44544,-0.00772,-0.01921,-1.41308,-0.00771,-0.01743,-1.24125,-1.67402,-0.00737,0.11129,10.12169,4.97188,0.14817,10.12169,10.12169,0.07279,7.73567,10.12169,7.95866,10.12169,9.99330,0.57755,3.96638,-4.00303
0.000,0.000000,0.003449,-3.4090042022,05,08,06:14:08.383,-0.00790,-0.01416,-0.88784,-0.00785,-0.01885,-1.37282,-0.00799,-0.01972,-1.44776,-0.00762,-0.01898,-1.40725,-0.00758,-0.01730,-1.23783,-1.67384,-0.00719,0.11146,10.12169,4.97308,0.14826,10.12169,10.12169,0.07253,7.73766,10.12169,7.96042,10.12169,9.99196,0.57725,3.96612,-4.00311
0.000,0.000000,0.001773,-1.2280702022,05,08,06:14:08.633,-0.00765,-0.01370,-0.87740,-0.00760,-0.01869,-1.37134,-0.00761,-0.01951,-1.43988,-0.00779,-0.01925,-1.41041,-0.00789,-0.01754,-1.23770,-1.67407,-0.00735,0.11107,10.12169,4.97227,0.14813,10.12169,10.12169,0.07256,7.72429,10.12169,7.94847,10.12169,9.99361,0.57744,3.96631,-4.00289
0.000,0.000000,0.001186,3.6791762022,05,08,06:14:08.883,-0.00790,-0.01406,-0.89230,-0.00788,-0.01893,-1.37874,-0.00788,-0.01980,-1.45417,-0.00763,-0.01904,-1.41469,-0.00764,-0.01732,-1.23776,-1.67386,-0.00708,0.11143,10.12169,4.97217,0.14844,10.12169,10.12169,0.07240,7.72668,10.12169,7.94947,10.12169,9.98740,0.57729,3.96611,-4.00311
0.000,0.000000,0.005273,-3.8606502022,05,08,06:14:09.134,-0.00760,-0.01366,-0.87111,-0.00770,-0.01857,-1.36709,-0.00764,-0.01939,-1.44586,-0.00779,-0.01927,-1.41286,-0.00779,-0.01781,-1.25431,-1.67403,-0.00729,0.11136,10.12169,4.97409,0.14812,10.12169,10.12169,0.07254,7.72541,10.12169,7.94897,10.12169,9.99310,0.57745,3.96631,-4.00289
0.000,0.000000,0.011242,-10.2094462022,05,08,06:14:09.384,-0.00795,-0.01404,-0.88173,-0.00804,-0.01899,-1.38018,-0.00797,-0.01983,-1.46064,-0.00765,-0.01914,-1.41704,-0.00761,-0.01753,-1.24614,-1.67390,-0.00714,0.11143,10.12169,4.97091,0.14828,10.12169,10.12169,0.07229,7.72330,10.12169,7.94823,10.12169,9.99608,0.57702,3.96606,-4.00318
0.000,0.000000,0.002897,-9.4738182022,05,08,06:14:09.634,-0.00780,-0.01384,-0.87687,-0.00774,-0.01897,-1.37172,-0.00780,-0.01959,-1.45033,-0.00810,-0.01946,-1.41762,-0.00795,-0.01786,-1.25658,-1.67421,-0.00745,0.11106,10.12169,4.97173,0.14799,10.12169,10.12169,0.07242,7.72328,10.12169,7.94908,10.12169,9.99474,0.57719,3.96627,-4.00306
